"Page URL","Link Text","Broken Link"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2145","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2146","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2147","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2148","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2149","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2150","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2151","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2152","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2153","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2154","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2155","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2156","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2157","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2158","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2159","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2160","http://blogs.ubc.ca/punjabisikhstudies/events/upcoming-events/","http://blogs.ubc.ca/punjabisikhstudies/events/upcoming-events/manigrandi/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2160","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2161","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2162","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2163","here","https://learning.video.ubc.ca/media/Episode+2+-+Green+College+Access+to+Justice+Podcast+-+%22Access+to+Justice+and+Sexual+Violence%22/0_ie8jru6r"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2163","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2164","here","https://learning.video.ubc.ca/media/Episode+3+-+Green+College+Access+to+Justice+Podcast+-+%22Access+to+Justice+and+Indigenous+Laws%22/0_d3aay0oy"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2164","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2165","here","https://learning.video.ubc.ca/media/Episode+4+-+Green+College+Access+to+Justice+Podcast+-+%22Access+to+Justice+for+Animals%22/0_voujmz92"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2165","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2166","here","https://learning.video.ubc.ca/media/Episode+6+-+Green+College+Access+to+Justice+Podcast+-+%22Public+Engagement+and+Political+Discourse+Over+Access+to+Justice%22/0_pd1889er"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2166","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2167","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2168","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2169","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2170","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2171","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2172","a project in “social” editing","http://"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2172","Cultural Evolution of Religion Consortium","http://www.hecc.ubc.ca/cerc/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2172","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2173","Cultural Evolution of Religion Consortium","http://www.hecc.ubc.ca/cerc/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2173","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2174","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2175","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2176","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2177","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2178","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2179","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2180","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2181","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2182","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2183","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2184","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2185","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2186","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2187","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2188","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2189","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2190","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2191","here","https://learning.video.ubc.ca/media/Episode+5+-+Green+College+Access+to+Justice+Podcast+-+%22International+Dimensions+of+Access+to+JusticeA+Human+Rights+and+Extractive+Industries%22/0_dboopedb"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2191","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2192","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2193","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2194","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2195","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2196","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2197","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2198","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2199","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2200","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2201","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2202","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2203","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2204","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2205","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2206","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2207","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2208","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2209","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2210","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2211","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2212","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2213","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2214","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2215","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2216","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2217","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2218","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2220","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2221","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2222","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2223","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2224","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2225","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2226","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2227","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2228","J. Evan Kreider","https://music.ubc.ca/j-evan-kreider/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2228","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2229","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2230","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2231","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2232","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2233","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2234","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2235","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2236","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2237","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2239","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2240","Sara Stevens","https://apsc.ubc.ca/faculty/sara-stevens"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2240","Steven Weijs","https://www.greencollege.ubc.ca/sites/greencollege.ubc.ca/modules/civicrm/extern/url.php?u=719&qid=34401"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2240","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2241","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2242","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2243","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2244","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2245","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2246","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2247","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2248","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2249","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2250","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2251","Alice Stevenson","http://www.ucl.ac.uk/archaeology/people/staff/astevenson"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2251","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2252","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2253","here","http://ires.ubc.ca/2017/09/20/september-21-2017-ires-faculty-seminar-speaker-mary-galvin/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2253","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2254","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2255","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2256","www.voyageurstorytelling.ca","http://www.voyageurstorytelling.ca/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2256","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2257","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2258","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2259","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2260","Suzie LeBlanc","http://suzieleblanc.com/site/biography/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2260","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2261","Bill Thompson","https://www.mq.edu.au/research-impact/2017/11/09/distinguished-professor-bill-thompson/#.WlvX0PCnG70"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2261","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2262","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2263","Richard Beaudoin","https://www.greencollege.ubc.ca/sites/greencollege.ubc.ca/modules/civicrm/extern/url.php?u=983&qid=56031"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2263","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2264","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2265","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2266","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2267","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2268","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2269","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2270","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2271","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2272","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2273","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2274","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2275","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2276","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2277","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2282","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2290","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2291","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2292","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2293","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2294","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2295","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2296","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2297","http://siluwang.weebly.com","http://siluwang.weebly.com/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2297","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2298","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2299","Donna Gabaccia","http://www.utsc.utoronto.ca/hcs/donna-gabaccia"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2299","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2300","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2301","Wendy J. Palen","https://www.sfu.ca/biology/people/profiles/wpalen.html"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2301","January 18 at 12:30 as part of the IRES Seminar Series","http://ires.ubc.ca/2018/01/11/january-18-2018-ires-faculty-seminar-speaker-thomas-sisk/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2301","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2302","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2303","Howard Stewart","http://www.harbourpublishing.com/author/HowardStewart"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2303","www.harbourpublishing.com/title/ViewsoftheSalishSea","http://www.harbourpublishing.com/title/ViewsoftheSalishSea"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2303","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2304","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2305","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2306","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2307","IRES Seminar Series - Roundtable on Social Science in the field: Working on Development with NGOs and Social Enterprises","http://ires.ubc.ca/2018/01/15/march-1-2018-iires-faculty-seminar-hope-in-the-anthropocene-series-speakers-johannes-urpelainen-and-rustam-sengupta/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2307","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2308","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2309","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2311","Jonathan Foley","https://www.calacademy.org/staff-member/jonathan-foley-phd"
"https://master-7rqtwti-vp7y2mqabylnu.ca-1.platformsh.site/node/2311","Support Green College","https://startanevolution.ubc.ca/projects/supporting-green-college/"
